0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,,,,,,,,,,,,,,,,,,,,,,
"['1', '77467', '0399822025', '216', 'MSC PETRA', '9222302', '299,95', '87.837,00', 'BB', 'Imp/Exp', 'MSC MEDITERRANEAN SHIPPING DO BRASIL LTDA', 'TCP(UCL)', 'CONTÊINERES (CONTENTORES) INCL', '12/09/2025 04:35', '11/09/2025 14:00', '', '0', '0 Movs.', '1.500 Movs.', '0 Movs.', '1.500 Movs.', '1.500 Movs.']","['2', '77545', '0419342025', '143', 'PAG', '9440514', '183,00', '49.990,00', 'BB', 'Imp', 'WILSON SONS', 'CATTALINI', 'GASOLINAS', '11/09/2025 09:35', '10/09/2025 07:00', '11/09/2025 09:35 - 13/09/2025 01:14', '15.000,000', '4.682,000 Tons.', '22.653,000 Tons.', '4.682,000 Tons.', '17.971,000 Tons.', '17.971,000 Tons.']","['3', '77469', '0400992025', '142', 'HIGH ADVENTURER', '9788435', '182,50', '49.997,00', 'BE', 'Imp', 'GAC LOGISTICA DO BRASIL', 'TERIN', 'OLEO DIESEL', '12/09/2025 06:09', '09/09/2025 16:36', '12/09/2025 06:09 - 13/09/2025 17:06', '15.000,000', '0,000 Tons.', '21.844,000 Tons.', '0,000 Tons.', '21.844,000 Tons.', '21.844,000 Tons.']","['4', '77518', '0409692025', '218', 'MSC AVNI', '9756729', '314,35', '137.841,00', 'BB', 'Imp/Exp', 'MSC MEDITERRANEAN SHIPPING DO BRASIL LTDA', 'TCP(IPS)', 'CONTÊINERES (CONTENTORES) INCL', '11/09/2025 04:30', '07/09/2025 10:00', '', '0', '0 Movs.', '1.000 Movs.', '0 Movs.', '1.000 Movs.', '1.000 Movs.']","['5', '77343', '0386642025', '215', 'HYUNDAI PARAMOUNT', '9625542', '255,40', '63.010,00', 'BB', 'Imp/Exp', 'UNIMAR', 'TCP(FIL)', 'CONTÊINERES (CONTENTORES) INCL', '12/09/2025 07:15', '08/09/2025 08:28', '', '0', '0 Movs.', '500 Movs.', '0 Movs.', '500 Movs.', '500 Movs.']","['6', '77451', '0408232025', '201', 'SSI INVICTUS', '1029467', '199,90', '63.735,00', 'BE', 'Exp', 'FERTIMPORT', 'TIBAGI', 'SOJA', '10/09/2025 11:25', '07/09/2025 16:12', '10/09/2025 11:25 - 12/09/2025 16:16', '48.000,000', '27.248,000 Tons.', '57.530,000 Tons.', '47.759,000 Tons.', '9.770,610 Tons.', '9.770,610 Tons.']","['7', '77509', '0408402025', '141', 'ATROTOS', '9953432', '183,06', '50.113,00', 'BB', 'Imp', 'NORTH STAR', 'CBL - COMPANHIA BRASILEIRA DE LOGÍSTICA', 'OLEO DIESEL', '10/09/2025 03:00', '08/09/2025 03:42', '10/09/2025 03:00 - 13/09/2025 10:36', '11.229,615', '3.385,000 Tons.', '24.628,000 Tons.', '24.628,000 Tons.', '0,290 Tons.', '2.062,660 Tons.']","['BB', 'Imp', 'NORTH STAR', 'CATTALINI', 'OLEO DIESEL', '10/09/2025 03:00', '08/09/2025 03:42', '10/09/2025 03:00 - 13/09/2025 15:36', '3.770,370', '6.207,000 Tons.', '8.269,000 Tons.', '6.207,000 Tons.', '2.062,370 Tons.']","['8', '77333', '0382742025', '144', 'HAFNIA TOPAZ', '9753686', '182,90', '49.561,00', 'BB', 'Imp', 'ROCHAMAR', 'CATTALINI', 'METANOL', '07/09/2025 15:55', '05/09/2025 20:30', '07/09/2025 15:55 - 10/09/2025 10:12', '15.000,000', '10.485,000 Tons.', '40.123,000 Tons.', '35.548,000 Tons.', '4.575,350 Tons.', '4.575,350 Tons.']","['9', '77360', '0395932025', '213', 'NEWPORT', '9966843', '199,90', '64.701,00', 'BB', 'Exp', 'CARGILL AGRICOLA', 'TIBAGI', 'MILHO', '12/09/2025 03:20', '20/08/2025 09:12', '12/09/2025 03:20 - 13/09/2025 13:20', '44.544,000', '4.918,000 Tons.', '60.000,000 Tons.', '4.918,000 Tons.', '55.081,930 Tons.', '55.081,930 Tons.']","['10', '77259', '0372612025', '204', 'CAPTAIN MIKE', '9296846', '229,00', '87.052,00', 'BB', 'Exp', 'CARGONAVE', 'CEU AZUL', 'MILHO', '12/09/2025 04:40', '30/08/2025 07:10', '12/09/2025 04:40 - 15/09/2025 08:14', '24.000,000', '1.429,000 Tons.', '75.572,000 Tons.', '1.429,000 Tons.', '74.142,740 Tons.', '74.142,740 Tons.']","['11', '77396', '0399122025', '113', 'LADY ZANDAVI', '9573969', '169,37', '28.374,00', 'BB', 'Exp', 'WILLIAMS', 'PORTO PONTA DO FELIX S/A', 'OUTS.ACUCARES', '06/09/2025 16:12', '29/08/2025 15:20', '06/09/2025 16:12 - 16/09/2025 06:25', '2.200,000', '1.886,000 Tons.', '17.051,000 Tons.', '7.617,000 Tons.', '9.433,850 Tons.', '9.433,850 Tons.']","['12', '77035', '0328032025', '200', 'FRIENDSHIP DIVA', '1016111', '229,00', '81.982,00', 'BB', 'Imp', 'CARGONAVE', 'FOSPAR', 'SULFATO DE AMONIO', '03/09/2025 18:48', '27/08/2025 06:30', '03/09/2025 18:48 - 17/09/2025 11:25', '6.000,000', '7.215,000 Tons.', '69.230,000 Tons.', '59.906,000 Tons.', '9.324,000 Tons.', '9.324,000 Tons.']","['13', '77160', '0364782025', '212', 'FJ CAMELIA', '9911769', '229,00', '82.501,00', 'BB', 'Exp', 'ALPHAMAR', 'TIBAGI', 'FARELO DE SOJA', '11/09/2025 02:35', '27/08/2025 16:30', '11/09/2025 02:35 - 13/09/2025 12:28', '30.000,000', '34.857,000 Tons.', '66.150,000 Tons.', '37.399,000 Tons.', '28.751,350 Tons.', '28.751,350 Tons.']","['14', '77338', '0385542025', '114', 'GLADIATOR', '9445033', '169,37', '28.341,00', 'BB', 'Exp', 'FORTENAVE', 'PORTO PONTA DO FELIX S/A', 'AÇÚCAR', '09/09/2025 18:25', '20/08/2025 13:30', '09/09/2025 18:25 - 18/09/2025 22:26', '2.200,000', '5.880,000 Tons.', '20.000,000 Tons.', '14.471,000 Tons.', '5.528,730 Tons.', '5.528,730 Tons.']","['15', '77229', '0369642025', '211', 'LMZ TITAN', '9466908', '189,99', '56.779,80', 'BB', 'Imp', 'FORTENAVE', 'FORTESOLO', 'CLORETOS DE POTASSIO', '05/09/2025 05:30', '13/08/2025 08:00', '05/09/2025 05:30 - 15/09/2025 15:50', '1.058,820', '0,000 Tons.', '4.590,000 Tons.', '4.497,000 Tons.', '92,900 Tons.', '2.279,770 Tons.']","['BB', 'Imp', 'FORTENAVE', 'HARBOR', 'CLORETOS DE POTASSIO', '05/09/2025 05:30', '13/08/2025 08:00', '05/09/2025 05:30 - 12/09/2025 04:38', '8.941,170', '5.652,000 Tons.', '38.760,000 Tons.', '36.573,000 Tons.', '2.186,870 Tons.']","['16', '77253', '0375252025', '202', 'VALERIO', '9244037', '165,50', '27.112,00', 'BE', 'Exp', 'FORTENAVE', 'FORTEPAR OPERAÇÕES PORTUÁRIAS S.A.', 'AÇÚCAR', '04/09/2025 01:40', '13/08/2025 03:30', '04/09/2025 01:40 - 13/09/2025 20:27', '4.000,000', '2.368,000 Tons.', '26.083,000 Tons.', '15.342,000 Tons.', '10.741,010 Tons.', '10.741,010 Tons.']","['17', '77182 - REA', '0361522025', '214', 'ARGO WIND', '9758430', '228,99', '81.761,00', 'BB', 'Exp', 'ALPHAMAR', 'ALPHAMAR PORT SERVICES', 'SOJA', '10/09/2025 02:05', '06/08/2025 16:18', '', '43.200,000', '27.448,000 Tons.', '70.500,000 Tons.', '30.864,000 Tons.', '39.635,860 Tons.', '39.635,860 Tons.']","['18', '77089', '0360322025', '205', 'SENTINEL', '9665554', '199,99', '63.351,00', 'BB', 'Imp', 'AMART', 'HARBOR', 'UREIA', '12/09/2025 08:10', '10/08/2025 03:54', '12/09/2025 08:10 - 13/09/2025 22:10', '6.000,000', '0,000 Tons.', '9.500,000 Tons.', '136,000 Tons.', '9.363,780 Tons.', '9.363,780 Tons.']","['19', '76988 - REA', '0343102025', '208', 'AIKATERINI', '9700055', '199,99', '63.513,00', 'BE', 'Imp', 'WORLD SHIPPING PARANA', 'HARBOR', 'NITRATO DE AMONIO', '08/09/2025 00:40', '03/08/2025 06:30', '08/09/2025 00:40 - 14/09/2025 18:51', '4.269,608', '0,000 Tons.', '24.633,000 Tons.', '24.151,000 Tons.', '482,340 Tons.', '826,350 Tons.']","['BE', 'Imp', 'WORLD SHIPPING PARANA', 'ROCHA TERMINAIS PORTUARIOS E LOGISTICA S.A.', 'NITRATO DE AMONIO', '08/09/2025 00:40', '03/08/2025 06:30', '08/09/2025 00:40 - 14/09/2025 21:54', '3.730,384', '6.606,000 Tons.', '21.522,000 Tons.', '21.178,000 Tons.', '344,010 Tons.']","['20', '76879', '0345952025', '209', 'PAN CERES', '9582465', '228,99', '82.158,00', 'BB', 'Imp', 'ZPORT', 'HARBOR', 'SULFATO DE AMONIO', '10/09/2025 03:15', '31/07/2025 04:30', '10/09/2025 03:15 - 19/09/2025 01:09', '4.948,920', '4.814,000 Tons.', '43.013,000 Tons.', '11.059,000 Tons.', '31.953,980 Tons.', '40.407,040 Tons.']","['BB', 'Imp', 'ZPORT', 'FORTESOLO', 'SULFATO DE AMONIO', '10/09/2025 03:15', '31/07/2025 04:30', '10/09/2025 03:15 - 19/09/2025 02:01', '3.051,072', '9.004,000 Tons.', '26.520,000 Tons.', '18.067,000 Tons.', '8.453,060 Tons.']"
